cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
74,12.926557801086146,79.36488173080407,12.9252933,79.3647416,Highway_unknown,highway,,141.42,29
75,12.965946114851787,80.196273517729,12.9688616,80.1898166,Highway_unknown,highway,,771.12,57
76,13.333623075803631,79.89158254970053,13.3336162,79.8915624,Highway_unknown,highway,,2.31,13
78,12.96755542261223,79.95037585006479,12.9674661,79.9507522,Highway_unknown,highway,,41.97,28
79,12.897971634225698,79.54408378642012,12.8983466,79.5439516,Highway_unknown,highway,,44.09,2
80,13.108343707459207,80.09772185136734,13.1166493,80.0998687,Highway_unknown,highway,,952.35,21
81,12.63373896832608,79.65187124865894,12.63482,79.6503966,Highway_unknown,highway,,200.13,3
82,13.094138525147356,80.19926973654218,13.094033,80.1987648,Highway_unknown,highway,,55.93,51
83,13.031509538202377,80.04826556209271,13.0366492,80.0462627,Highway_unknown,highway,,611.3,13
84,13.036591646299073,79.8195932025565,13.0364733,79.81974,Highway_unknown,highway,,20.64,7
85,12.799436954663523,79.77874302923586,12.800616,79.7795867,Highway_unknown,highway,,159.87,4
86,13.082240826221692,80.17278806181233,13.0821283,80.1728533,Highway_unknown,highway,,14.37,65
87,12.923857464350828,80.15564952020698,12.9236466,80.1556583,Highway_unknown,highway,,23.47,33
88,13.12729751167475,80.15351612062099,13.1271883,80.1536583,Highway_unknown,highway,,19.61,31
89,13.064181175147732,80.2725325192134,13.0641366,80.2739733,Highway_unknown,highway,,156.14,20
90,13.090780375459,80.22663151636753,13.0914664,80.2272319,Highway_unknown,highway,,100.24,33
91,13.032491141138603,80.21905896635084,13.032276666666666,80.21887666666667,Highway_unknown,highway,,30.96,43
92,12.70125435,79.9647244,12.6999066,79.9682749,Highway_unknown,highway,,413.27,2
93,13.123951892608332,80.20915205862418,13.1264162,80.2077198,Highway_unknown,highway,,314.87,42
94,12.913646458231954,80.09456708210925,12.90895,80.09827,Highway_unknown,highway,,658.62,9
96,13.122951665433328,80.2940359448048,13.1229716,80.29414,Highway_unknown,highway,,11.48,4
97,13.17951297730452,79.61110839022568,13.1824616,79.6109899,Highway_unknown,highway,,328.12,20
99,13.1615911,79.618344,13.1587449,79.6217233,Highway_unknown,highway,,483.78,1
102,13.169152298102222,80.095799969248,13.1666166,80.09835,Highway_unknown,highway,,394.62,15
103,13.038088854164128,80.13440632431207,13.0382168,80.1345157,Highway_unknown,highway,,18.51,113
105,13.104313498225922,79.90825824463542,13.110755,79.9104583,Highway_unknown,highway,,754.85,22
106,13.009943373978238,80.10627639146449,13.010945,80.1020483,Highway_unknown,highway,,471.42,9
107,13.03776798590222,80.09179666949316,13.0361333,80.08789,Highway_unknown,highway,,460.59,17
111,13.017056945531955,79.73141007445699,13.0159997,79.7312021,Highway_unknown,highway,,119.7,5
113,13.2583010281734,80.27495038934885,13.2582633,80.2751083,Highway_unknown,highway,,17.6,6
114,13.128635662357118,80.23967573345182,13.1293165,80.2405834,Highway_unknown,highway,,124.07,29
115,12.78364184700096,79.67613101544416,12.7838003,79.6771144,Highway_unknown,highway,,108.08,10
116,12.864555604030798,80.07329700144354,12.8641583,80.0741233,Highway_unknown,highway,,99.88,31
118,12.818803218338314,79.71913106833588,12.82023,79.71892166666666,Highway_unknown,highway,,160.27,13
120,12.918038619346516,80.192575799905,12.9173966,80.19246,Highway_unknown,highway,,72.48,40
122,12.978072083901084,79.61898384375975,12.9780173,79.6182632,Highway_unknown,highway,,78.32,3
123,13.007943249811582,80.00149980056666,13.0079829,80.0026512,Highway_unknown,highway,,124.82,21
124,12.996178859340503,79.99173684169871,12.9970502,79.9896001,Highway_unknown,highway,,250.97,1
126,13.002088994916743,79.98558224081266,12.9993666,79.9903733,Highway_unknown,highway,,600.91,1
128,12.988420019549578,80.18608392042307,12.9882566,80.1852599,Highway_unknown,highway,,91.11,22
129,13.122872920337592,79.99480917813143,13.12491,79.99496166666667,Highway_unknown,highway,,227.11,14
131,13.13144938526786,80.16071156612743,13.1313169,80.1606369,Highway_unknown,highway,,16.8,61
132,13.042600702989208,80.16624689732848,13.038578333333334,80.16727,Highway_unknown,highway,,460.79,26
133,12.87311603268252,79.62066357105856,12.8744266,79.6203899,Highway_unknown,highway,,148.72,6
135,13.200105332728814,80.1754313140581,13.2001686,80.1782417,Highway_unknown,highway,,304.33,16
138,12.968218179109654,80.14852823522533,12.968255,80.14853833333333,Highway_unknown,highway,,4.24,26
139,12.9734702,80.1658456,12.97892,80.1614533,Highway_unknown,highway,,770.54,1
140,13.067382205213397,80.23198430745728,13.0665504,80.231781,Highway_unknown,highway,,95.08,19
142,13.14275745920934,80.23022957525563,13.144617,80.2328014,Highway_unknown,highway,,346.85,21
144,12.7747205,79.996499,12.7676296,79.9950313,Highway_unknown,highway,,804.38,1
145,13.119658815626012,80.06520709571697,13.1207334,80.0656223,Highway_unknown,highway,,127.67,18
146,12.906138307194206,79.32400952252317,12.9073666,79.32371,Highway_unknown,highway,,140.39,14
147,13.010556062970522,80.13421972586549,13.0127334,80.1328945,Highway_unknown,highway,,281.48,21
148,13.085087431193184,80.2537854004571,13.085278333333331,80.25476333333333,Highway_unknown,highway,,108.02,39
149,13.071553725272327,80.16221230921215,13.071767,80.1612472,Highway_unknown,highway,,107.19,29
150,13.102369446756162,80.17109615427817,13.0997157,80.1706027,Highway_unknown,highway,,299.88,12
152,12.8479293,79.9472502,12.8465342,79.9436044,Highway_unknown,highway,,424.6,1
153,13.040176477500143,80.1936523885458,13.0402166,80.193035,Highway_unknown,highway,,67.03,33
154,13.0235515,79.7035045,13.0194497,79.7038507,Highway_unknown,highway,,457.64,2
155,12.996211989466325,80.21305101158812,12.9981493,80.2156162,Highway_unknown,highway,,351.64,20
156,13.170938096323786,80.24859063662106,13.1669149,80.248435,Highway_unknown,highway,,447.68,6
158,13.06230083894246,80.13562664669489,13.0610334,80.1359367,Highway_unknown,highway,,144.88,30
160,13.151111902731463,80.06626067621792,13.152565,80.0667166,Highway_unknown,highway,,168.95,21
161,12.671419595574836,79.53722861115722,12.6679337,79.5395946,Highway_unknown,highway,,464.9,2
162,12.92425477789113,79.56913183470898,12.9234827,79.5695209,Highway_unknown,highway,,95.65,13
163,12.9356027,79.5887995,12.93635,79.5890331,Highway_unknown,highway,,86.87,1
164,12.903036188568851,79.46006765716538,12.9008733,79.4601716,Highway_unknown,highway,,240.77,7
167,12.924045141143392,80.12817271272576,12.9229783,80.1283566,Highway_unknown,highway,,120.29,40
168,12.79407989481433,79.8167283392569,12.7937829,79.8178625,Highway_unknown,highway,,127.34,11
169,12.796644272311587,79.79935458315376,12.7966332,79.7993326,Highway_unknown,highway,,2.68,1
172,12.82337310535541,79.70696719518311,12.825436666666668,79.70898833333334,Highway_unknown,highway,,317.29,30
173,12.980829119676484,80.12764387426768,12.98082,80.12916,Highway_unknown,highway,,164.28,39
174,13.184320344718088,80.30919487672217,13.1843349,80.3088049,Highway_unknown,highway,,42.25,24
175,13.116803542287592,80.1247358670056,13.1104826,80.1222515,Highway_unknown,highway,,752.59,12
176,13.115099209888095,80.22383617403278,13.1148993,80.2243328,Highway_unknown,highway,,58.19,68
181,13.090287590997148,80.10779122125024,13.090341,80.1084995,Highway_unknown,highway,,76.94,43
182,12.87362667248893,79.74279392715236,12.8735661,79.7428131,Highway_unknown,highway,,7.05,3
183,13.129735888581974,79.92863301481854,13.1349849,79.9286383,Highway_unknown,highway,,583.66,15
184,13.026165097618998,80.15433155410139,13.0281329,80.1511669,Highway_unknown,highway,,406.71,26
187,12.9297090755567,80.25141294261437,12.929321666666668,80.25151333333334,Highway_unknown,highway,,44.43,3
188,13.096383300994008,80.29018986513431,13.0956983,80.2927283,Highway_unknown,highway,,285.28,21
189,12.6945317151396,79.66409491050682,12.6947466,79.6628516,Highway_unknown,highway,,136.97,1
190,12.7087535,79.6654719,12.7084633,79.6662383,Highway_unknown,highway,,89.18,1
191,12.678086679772424,79.66393755688215,12.678095,79.6638833,Highway_unknown,highway,,5.96,1
192,13.249490181116306,80.1586926134947,13.2470381,80.1575565,Highway_unknown,highway,,299.11,9
193,13.230585098810815,80.16467495786131,13.2296109,80.1646995,Highway_unknown,highway,,108.36,1
